Gene,logFC,logCPM,F,PValue,FDR,mouse_gene
ABCA3,0.4247008714045109,2.3257710536155094,1.6567203356547806,0.20618356427315493,0.5703192059993714,Abca3
CCNB3,0.4246388072303053,1.504721390360673,1.5071689834501134,0.22746338914225864,0.5871960814566293,Ccnb3
LILRB3,0.4246186519791259,2.7362770057583505,0.9790040671991074,0.3289863727626584,0.6689879027404522,Pirb
HSFX1,0.424519834629997,0.35350851138417566,0.5903505083779836,0.4472473305414113,0.7496781992099009,NA
DUSP6,0.4245049284273249,6.223947441365054,1.5169510971721971,0.22599097985786007,0.5852489688013082,Dusp6
PLEKHB2,0.4244306910733686,5.881730285131857,7.701771058013922,0.00866077427811966,0.17087205696871152,Plekhb2
GOLGA8IP,0.4242561864263482,2.0022552210429145,1.3352927547973277,0.2554058565047992,0.6108367371655969,NA
TUBA1A,0.4240807488311194,3.3977807826889466,1.4109611503218973,0.24260146564815285,0.6005595101216599,Tuba1a
CATSPER2P1,0.42370527983370265,1.9741811159024232,2.691325843194074,0.10952310663462952,0.4477139813158736,NA
PFKP,0.4235147751218172,3.0631300151161156,0.8503658793657027,0.36252995895342854,0.693681872636365,Pfkp
EBF2,0.423501529688277,1.488185045318674,0.39821073592751727,0.53196327337659155,0.800756527307634,Ebf2
TTC41P,0.4234746150671439,1.90226262000367,0.9768796898046376,0.3295047935012291,0.669434259754799,Ttc41
PRR11,0.4234716927492603,2.051939102378583,1.03501902863869,0.31570737247230257,0.659221378219118,Prr11
KMT2B,0.42329554892700616,6.389306124473458,2.7604975862338725,0.10522122475382356,0.4398151345416021,Kmt2b
CLEC11A,0.423273875076475,0.02169049321869034,0.7255469416113264,0.3999081053112259,0.7207886631619446,Clec11a
NRG4,0.4230391459497489,1.3710676870076068,0.36719645881658497,0.5483023551232494,0.8108309188519452,Nrg4
ZNF335,0.422929578155638,5.163250255697653,3.4207711841499164,0.0725257818066429,0.3785840279563133,Zfp335
RASGRP3,0.4227055289570634,5.562625693921062,2.6466554592370537,0.11240799448205711,0.4523429137269432,Rasgrp3
CTD-2319I12.10,0.4226471458606553,-0.21551311272375737,0.3233230979548888,0.5731142642782474,0.8248242945302549,NA
DUSP18,0.422601426730542,2.094286865564459,1.8384415135036003,0.1834986641961258,0.5477806773520906,Dusp18
HEPH,0.4222313229657448,1.9052656538318584,0.9629444303384124,0.33293331109377233,0.6724174914162049,Heph
TIFAB,0.4221277830968636,0.6864115855460939,0.4075862239082744,0.5271997498881611,0.7987430129203138,Tifab
EFS,0.422079680621291,0.03561226970297634,0.5945672042850769,0.44564244936321495,0.7489663762501833,Efs
TMEM229B,0.4220145274992536,1.6446251056523886,1.1080627247901331,0.2994516026373294,0.6477204431014855,Tmem229b
ANKRD52,0.42200381383094826,5.4826498140329605,3.7838742274602426,0.05951562263849513,0.3508702963473594,Ankrd52
GDPD4,0.4218762634885134,0.7818265124954555,0.39330107357322674,0.534489309123179,0.802365403253889,Gdpd4
CCDC154,0.421867656812498,0.1741746596766019,0.6433371108293019,0.42771829311905185,0.7386804478864211,Ccdc154
DOK1,0.4218580744639236,1.273989912200305,1.5907558411338314,0.21525362069151105,0.5779867620616175,Dok1
TXLNB,0.4217295646687752,1.5893686183484714,0.7575422224711029,0.3898110697416672,0.7125472016225076,Txlnb
MTMR9,0.42167463104853026,4.8185595231462095,4.547641371637961,0.03978824574728502,0.29659838966579477,Mtmr9
NSFP1,0.42165106846714545,4.03493790416351,1.1845118413008089,0.2836037029342448,0.6335848228554138,NA
HDAC7,0.42152255100728914,4.777945737978472,1.7008421015474198,0.20037687907037843,0.5641768647287508,Hdac7
RBBP4P1,0.42147962134043354,3.0628439058824393,1.012405746552034,0.3209791437969615,0.6625333595379242,NA
LINC01296,0.42135230919315353,4.1370927007625315,0.413086153557756,0.5244412574921857,0.7978375931868787,NA
CLPB,0.4213440868418927,5.662745390192632,4.413605122026209,0.04265145025363437,0.3047401845760321,Clpb
CARD19,0.42132088675380314,2.7564155717296273,3.197123159436209,0.08210754016169175,0.39683500527893223,Card19
CTD-2014N11.2,0.4212878113517099,-0.21326259048225887,0.2636972997092227,0.6106990642319621,0.8449734351325724,NA
EGFL8,0.4211910926533429,3.069916734717756,1.9291038082006389,0.17330894119562365,0.5354199363400985,Egfl8
MAP7D3,0.4209410136583794,4.509104138151813,2.0876650819210347,0.157059658114355,0.5165428209935397,Map7d3
ZNF8,0.4207054630699601,4.936083496703439,3.7747676838519446,0.05980826886235625,0.3519675074233213,Zfp128
SIM1,0.4206423693277024,2.0181997630441715,0.331776211771094,0.5681648169333928,0.8218798766500601,Sim1
IDUA,0.420501318466104,2.2012272455504385,1.6460119704104843,0.2076236752663167,0.572100656224821,Idua
PMM2,0.4201989822889988,6.057151332747604,5.825040484013239,0.02096218210003706,0.22712564388659912,Pmm2
ITPR3,0.4198218482594557,4.824846422734275,0.793560060974917,0.3788849865835797,0.7054554884326143,Itpr3
ERCC6L,0.4198036990384832,0.3560724543469733,0.36731493115207703,0.548238156687985,0.8108309188519452,Ercc6l
HORMAD1,0.4196649174025814,0.1926456585303905,0.5646534208238713,0.4572296331143216,0.7556664572005266,Hormad1
LIMCH1,0.4195579360021987,5.356285681563814,1.278600678175041,0.2655658096227843,0.6191787733463336,Limch1
MAPK11,0.4193107984535345,2.2350182695195873,1.2658972790650314,0.26791300519875094,0.6202739919941369,Mapk11
ACTN1,0.41925804256374344,7.180945850819983,4.7274140984892306,0.03627376075834986,0.28492338138331674,Actn1
RCN2,0.4191536219668367,5.328585537137103,4.3534264995985215,0.04400991726237925,0.30989100629423694,Rcn2
C5orf42,0.4191427256952147,5.788556273249018,2.96546408428619,0.0935613831746044,0.4187321833273612,NA
MS4A4E,0.4191242793086184,0.496763468831953,0.7899114006546932,0.3799714377513099,0.7064432391912085,Ms4a4b
MS4A4E,0.4191242793086184,0.496763468831953,0.7899114006546932,0.3799714377513099,0.7064432391912085,Ms4a4c
RINL,0.41907448040066625,2.4529262957548457,2.792134590359703,0.103318149041437,0.4371838758484627,Rinl
GZMB,0.4190394773246269,-0.2210294795849785,0.7198429416618412,0.4017487074996302,0.7208836972797226,Gzmb
SHTN1,0.4189724388536726,7.159174585560044,3.9264503820703047,0.05513481542026528,0.34406352592083483,Shtn1
RCAN3,0.4188681509234097,3.1934556966685923,1.6342095420767884,0.20922519459228672,0.5733445907281034,Rcan3
CHAMP1,0.4186340077839842,4.4335811634456554,2.76764597237238,0.1047877555383636,0.4394643447558441,Champ1
RP11-347C12.1,0.41841577207304104,4.352699976966528,1.6031586212283595,0.2135114604923081,0.5773099944404471,NA
ELFN2,0.4183026370087381,1.920047341252603,0.3757927601640865,0.5436806703804349,0.8085617148746452,Elfn2
PPFIBP1,0.4182217837921517,6.901724280669272,2.911665187328099,0.09647313642137088,0.42513387376678874,Ppfibp1
RP11-392A14.9,0.41816322289331753,1.00140304597859,0.83107821901279,0.3679680043735245,0.6970900088044464,NA
SBNO2,0.41814995941530386,5.65194298036424,1.4514451875735626,0.23608248672351603,0.5942134969944646,Sbno2
SLC4A7,0.41807203926728753,5.3999937042869774,2.2635633319161896,0.14109010512757228,0.4936348106895993,Slc4a7
WDR72,0.4177551999569099,6.301354014259074,1.3963718105162426,0.24500604204070556,0.6018222763524781,Wdr72
FAR2,0.41750159788527297,1.5800846515865763,1.6012502417166323,0.21377839070114504,0.5773099944404471,Far2
ENO3,0.41741966844924194,4.8541782526840205,1.1180481607569763,0.29731652227606303,0.6457062361052452,Eno3
METTL16,0.4172156357016869,4.650991072440281,5.266320150850555,0.02761994597235434,0.25562168337191854,Mettl16
CCL5,0.4171074778136823,6.275690472284365,1.398236222245473,0.24469708758995737,0.6017867448102542,Ccl5
SLC12A8,0.41707716058041183,4.059868040136081,1.8180966792547224,0.18588298433453695,0.5493025077320602,Slc12a8
RP11-159D12.5,0.4167649646483658,5.127137441022968,1.129232489734588,0.29494890653310135,0.6433321068210215,NA
AP1M1,0.41662785215545534,5.89345394900343,6.211662368572436,0.01738366387106247,0.21086027628452209,Ap1m1
ZNF562,0.4163352596769696,6.984678709000841,2.793558475187282,0.10323342406538476,0.4371838758484627,Zfp266
FOSL1P1,0.416022595751274,1.4388870016291249,0.7032144433372616,0.40718707884850625,0.7241170584022473,NA
CSF1,0.416017997766416,4.163621496746964,1.9805346054090445,0.16782883643082777,0.5305627769743646,Csf1
RAP1GAP2,0.41565015405893185,3.241976726604727,1.1901057674189333,0.2824876637283185,0.63248154563631,Rap1gap2
SYNC,0.4156221288674557,1.070777066026202,1.5933516131569188,0.21488756329181224,0.5779675810941621,Sync
EFL1,0.4154250917856182,4.8240331594511225,3.7882583100107414,0.05937530339448644,0.350168024553203,Efl1
MKL1,0.4151668506806313,4.474762544974076,3.648453971563935,0.06403669944824207,0.3606622019043678,NA
VPS33B,0.4151215271503806,2.8361844814718262,3.6876888334891023,0.06268874308284571,0.35792096601977996,Vps33b
NAALADL1,0.4148856554173754,-0.2990029583429924,1.151776340075165,0.29025154216712573,0.6395445144802921,Naaladl1
CSNK1D,0.4148138626900253,6.489112883177036,4.288540096782213,0.04552817328604271,0.3144146716187874,Csnk1d
RPGRIP1L,0.41477097430377674,3.1193718767117424,1.9566427456477704,0.17034854464383956,0.5324769435362042,Rpgrip1l
PLEKHG6,0.4146241585933017,2.3277538242357423,1.4076947084093665,0.24313724263695816,0.6010151044587413,Plekhg6
SCART1,0.4144006512571495,3.3727267961517793,1.491558323065962,0.22983788147898176,0.5881569150090965,Scart1
PLEKHG3,0.4141842797902088,6.048972594274102,2.6418405209234868,0.11272411176237464,0.4526426423294333,Plekhg3
ATP6V1G1P4,0.4141646656813908,0.8731066997947742,0.9043314110510448,0.3479041841918543,0.6833566252871869,NA
ZNF500,0.41388077463907247,3.8828582211603297,4.029595182614087,0.05218819247086882,0.33492492285403347,NA
ZNF876P,0.41373863842173153,1.4896052657437668,1.5208700755131104,0.2254044117208049,0.5848849766784113,NA
GATA4,0.4134110771914832,3.1666803735318716,1.8719014486132468,0.17965664263387413,0.5437342760177631,Gata4
TEC,0.4132807586713271,4.0959882240281225,2.183821860367656,0.14808164206944646,0.504268056741163,Tec
ELL,0.4131563935486344,4.365761538345591,1.8505074401977373,0.18210194428299692,0.5464726771110966,Ell
ZMYND10,0.4131288685605566,-0.15195160589706683,1.1509262903554711,0.2904268725273896,0.6396760910410312,Zmynd10
DYNC1H1,0.4130204973464736,6.005989749529075,4.282421739147912,0.0456742808285901,0.3147657259105048,Dync1h1
GAS7,0.4128983686641832,3.3220135055333344,1.6469100450273744,0.20750242675381103,0.572100656224821,Gas7
AFG3L1P,0.4128465997516894,5.212366465767377,1.738389762483483,0.19559138254841865,0.5596324277984184,NA
SPATA20,0.41281522826559514,5.345650359647074,2.614159374764397,0.1145613576875089,0.45458611449777553,Spata20
PGAM5,0.4127977946792992,5.14652657310773,6.320036794942803,0.01650341141773563,0.2057508326109999,Pgam5
VN1R83P,0.412343628096151,-0.4615679601198841,1.101004914523931,0.3009729555145558,0.6485063231899719,NA
CDCA3,0.4123116768631462,1.6052356186243557,0.8542042209076542,0.361461379068062,0.6933523073396711,Cdca3
RP11-495P10.1,0.41215856038442267,1.785873465560417,1.1374890998803613,0.2932169868831451,0.6421046453108646,NA
DST,0.4119682308288611,10.647738225637346,2.328447402039006,0.13568427966628838,0.4859237871510038,Dst
TRIO,0.41190006517192607,7.7844452861771005,3.4029024196029685,0.0732434300658327,0.38011568371268944,Trio
CDHR1,0.4115790599700518,0.9329771932135156,0.35393323949186073,0.5555810048204863,0.8150659519209249,Cdhr1
MTMR9LP,0.4114638764262582,2.6738564900643635,1.214059741830342,0.2777727344041378,0.6279492126865064,NA
RP11-352G9.1,0.4114512266610786,1.8449251544624776,2.195025030763189,0.14707531094330115,0.5026975090983637,NA
SGTB,0.4114326471095109,4.199942432822558,3.504400271110399,0.06926984980340693,0.3730905278456078,Sgtb
RP3-354N19.3,0.4111758146883413,2.211521044129471,0.6606867040210842,0.4216101170990466,0.7344387366473079,NA
FAHD2B,0.410637628262513,2.51814132118161,2.0201335687863016,0.16374934404288563,0.5237583082894098,Fahd2a
EIF4A3,0.4103990551279603,3.0069519670990834,1.6966266792880265,0.2009229739493654,0.5646557684024441,Eif4a3
CHD3,0.4103879319739098,5.551656820537648,1.237034139222133,0.27334607097561053,0.6242658749046196,Chd3
ELP4,0.4103286022343426,3.1027277834436413,2.4939649816531895,0.12294820998483184,0.4672966152321219,Elp4
ZNF805,0.4103096909230868,5.859301522927849,6.166253137763719,0.01776746085919203,0.2131862650990679,NA
MOGAT3,0.4100951085599077,3.2823057184158597,0.9320156319698124,0.3407196733568212,0.6782776915137779,NA
CXorf23,0.409931138321182,5.182559568256577,5.192948141712632,0.0286528918286682,0.2589262145064387,NA
BBS12,0.4096765588572792,0.48067302424016506,0.8980039272166531,0.3495757941012777,0.6852548407213725,Bbs12
CDRT4,0.40959538557689673,2.8201566088216445,1.1561409250990096,0.28935349093120744,0.639185653475878,Cdrt4
BAIAP2L1,0.40957869853336865,5.610914446972187,3.218770256777385,0.08112059265084466,0.39567018237175705,Baiap2l1
CD34,0.4093826521066081,5.229249299581251,2.475526744780855,0.12429634413586706,0.4704975501329945,Cd34
PLEKHA1,0.4091593629193519,7.132420401815224,4.4475844962077415,0.04190479909154183,0.3034778833188514,Plekha1
CDH24,0.40903658262477566,1.1764936695047146,1.10121575261685,0.30092735987481783,0.6485063231899719,Cdh24
PSMC3IP,0.4086179294700817,1.309488560897038,1.8403735587742376,0.18327415330861935,0.5477430167072301,Psmc3ip
C10orf62,0.40858007761422765,1.5422430359702255,0.6099018082371829,0.4398820045417521,0.7461912952377493,4933411K16Rik
LINC01529,0.4085176137483613,-0.07344057394293209,0.601507804022067,0.44302058887557194,0.7477783829668387,NA
RP11-641C17.3,0.4084045322000351,0.49893471474512474,1.3328707854503723,0.25582966627396175,0.6116377352120392,NA
TAF8,0.4082428846998126,5.715900266335731,2.84750991043463,0.10008067761395747,0.4318789742698442,Taf8
MLYCD,0.40782397774895635,6.574837654663346,1.8192519568347776,0.18574659753933911,0.5489976820097232,Mlycd
RPL10P16,0.40775641903569737,0.0738782202520364,1.0011834708352918,0.3236395896844576,0.6646481461651806,NA
GTF2H2C_2,0.4077111456643554,3.5843264971082585,2.7235299197774867,0.10749579560511129,0.444152838319368,NA
ALOX12P2,0.4074402241128564,5.355349938647778,1.089478481159551,0.30347966414415195,0.6499650683258454,NA
ARHGAP11B,0.4074385633237479,2.611261265437421,1.08152350951293,0.3052258714797739,0.6511490702669962,NA
UGT1A7,0.40732282177761847,4.177290874905775,0.8359311501648539,0.3665888858839673,0.6962954818807929,Ugt1a9
ENPP7,0.4072415077191115,3.0551006588527803,0.8066342818216896,0.3750285020463752,0.7025511255731539,Enpp7
GSG2,0.406969975089402,-0.05411196594385966,0.476028027665253,0.49460911090118176,0.7799205711126977,NA
SGK494,0.406621190327146,3.3492678898555037,1.859655424439977,0.18105149273523155,0.5460634669514862,NA
PPIAP2,0.40659603833852087,-0.6475109082881109,0.8322830423010228,0.36762492577576467,0.6969639733143691,NA
FAM135A,0.4065175062459056,4.94247633158682,4.701296902528315,0.03676253360037609,0.28622198983090935,Fam135a
RPL7P49,0.4063381924522323,0.5624606420475105,1.0551245779286726,0.31111763530446723,0.6553627707229316,NA
MAP1S,0.40626304354150944,2.6871615138108527,3.1986402922513575,0.08203793196726639,0.39683500527893223,Map1s
SULF1,0.4062346641521825,4.423203722316092,0.5765806038866778,0.45255260774215256,0.751941770322293,Sulf1
GTF2IP13,0.4061776620202346,4.4012655717935,1.3659738954523295,0.2501134598795002,0.6066105188297554,NA
ENC1,0.4058000705914831,4.149214327229131,1.29616980857091,0.26236284665636955,0.616611786010477,Enc1
POMZP3,0.4057271434361814,2.1915517100981727,3.378042534865284,0.07425510631049619,0.3824821020090697,Zp3
POLR1E,0.40563315405127576,4.965969075742552,2.130545895869146,0.15297910557643565,0.5099061020189978,Polr1e
COL23A1,0.40560550183597494,-0.3092366496157006,0.6617248328364662,0.4212488713403817,0.7344179531051994,Col23a1
RP11-139K1.2,0.4054950054511792,2.2353160747060667,1.0351587428404974,0.315675165368813,0.659221378219118,NA
ENTPD4,0.40545528018659627,6.294555139635421,4.014771619880506,0.05260074829781808,0.336006094791824,Entpd4
SERPINI1,0.4054489634012102,1.031313568557576,0.8756037067096066,0.3555845989283446,0.6892297842771079,Serpini1
PANX2,0.40528669691923214,2.2977915485591662,0.6033102710037535,0.44234367063446733,0.7476188928480186,Panx2
DHX57,0.4052715215919763,4.548477499383974,4.495770280256822,0.04087047099023699,0.3008642202708221,Dhx57
AC138969.4,0.4052425756736969,4.59711399765953,2.6043348249104707,0.11522166708199544,0.4555574020174914,NA
KCTD9P4,0.4052109802267965,4.020760532776856,0.3959665840940849,0.5331151705465125,0.8013220657195486,NA
ATL1,0.4049528464791031,-0.3340496557605429,0.8864129494707258,0.3526671393354208,0.6870749468901777,Atl1
C16orf59,0.404851904762386,-0.4240228223211513,0.6037678753447845,0.4421720759291723,0.7476007987602732,NA
NPIPP1,0.40481003491934353,2.8719611248827848,0.9516206313600052,0.3357554144383115,0.674184720565139,NA
SLC35G1,0.4046417323777517,2.336432707143241,1.1567175708453332,0.2892351137093249,0.6390394589448626,Slc35g1
TRIM45,0.4045680855843104,2.263657572715764,1.5368932791485448,0.2230256945440316,0.5833475788117816,Trim45
PLA1A,0.4045500519617357,4.257674075595876,1.0667628735956796,0.30850162481954896,0.6535655612751871,Pla1a
GDF15,0.4045176872799013,3.73812247086712,1.0711533864118936,0.30752238077369287,0.6528397088483362,Gdf15
ZSCAN5A,0.4044950855159051,2.492356795955198,2.644448298733031,0.1125527759610016,0.4524871911783264,Zscan5b
SPRY3,0.404208412187091,2.7408245751064313,1.8227707497771055,0.18533192583524297,0.5487599343978932,Spry3
DSTYK,0.4040634385014855,4.847176280710874,3.7279538270334784,0.06133810404518682,0.355230512701976,Dstyk
S100A4,0.4039723748860428,1.202093405010767,0.8743216233606864,0.355932883658336,0.6892297842771079,S100a4
PLEKHM1,0.4039005862652522,5.062114750443758,6.1421599412277494,0.0179748065316422,0.2140671938495109,Plekhm1
MXD3,0.4036528925869317,2.1440172602276375,1.8289026387014848,0.18461197064994472,0.5486029376879777,Mxd3
KMT5C,0.40363240819628776,2.730983278793018,1.7853871925717053,0.1897950328384115,0.5524809413540768,Kmt5c
JAKMIP2,0.4035338769123409,2.4356527876802425,1.049982330596772,0.31228295089389063,0.6566196469386304,Jakmip2
ASNS,0.4035332499620029,3.219857870408069,1.5845022273427984,0.2161386637902865,0.5783888850075721,Asns
